Date,Plant,Machine,Downtime_Hours,Downtime_Reason
2026-05-19,Plant B,M-02,3.2859714317100845,Mechanical Failure
2026-05-19,Plant B,M-02,2.959754967563577,Material Shortage
2026-05-19,Plant B,M-02,0.30713786347121796,Mechanical Failure
2026-05-19,Plant B,M-03,2.4451998083482818,Operator Issue
2026-05-19,Plant B,M-03,0.3589968781229744,Electrical Failure
2026-05-19,Plant B,M-03,2.78680471936001,Mechanical Failure
2026-05-19,Plant B,M-04,6.992371243500551,Material Shortage
2026-05-19,Plant B,M-04,4.367982423009211,Electrical Failure
2026-05-19,Plant B,M-04,4.22066539647585,Mechanical Failure
2026-05-19,Plant B,M-05,3.1891765718648455,Electrical Failure
2026-05-19,Plant B,M-05,3.279837667118329,Operator Issue
2026-05-19,Plant B,M-05,1.8397546931541917,Changeover
2026-05-19,Plant C,M-01,0.622582461835052,Maintenance
2026-05-19,Plant C,M-01,2.66572234066515,Changeover
2026-05-19,Plant C,M-01,1.323237073046185,Operator Issue
2026-05-19,Plant C,M-02,0.7032971348884871,Electrical Failure
2026-05-19,Plant C,M-02,3.0264338568076496,Material Shortage
2026-05-19,Plant C,M-02,0.28577693083273453,Material Shortage
2026-05-19,Plant C,M-03,2.1811834707619027,Changeover
2026-05-19,Plant C,M-03,0.8771664252937081,Operator Issue
2026-05-19,Plant C,M-03,3.1613503072217983,Mechanical Failure
2026-05-19,Plant C,M-04,0.5361319418700377,Mechanical Failure
2026-05-19,Plant C,M-04,2.949328296884048,Changeover
2026-05-19,Plant C,M-04,0.7280347831976486,Maintenance
2026-05-19,Plant C,M-05,3.2502789780409027,Material Shortage
2026-05-19,Plant C,M-05,2.8952367829811307,Operator Issue
2026-05-19,Plant C,M-05,3.4375319927596197,Material Shortage
2026-05-20,Plant A,M-01,1.3410719180045587,Material Shortage
2026-05-20,Plant A,M-01,0.21460064702987863,Changeover
2026-05-20,Plant A,M-01,3.1659523218107477,Changeover
2026-05-20,Plant A,M-02,0.2604071570041705,Operator Issue
2026-05-20,Plant A,M-02,2.2483281394402908,Changeover
2026-05-20,Plant A,M-02,1.0523162110744386,Operator Issue
2026-05-20,Plant A,M-03,1.2561034187792262,Electrical Failure
2026-05-20,Plant A,M-03,1.6797677640445325,Electrical Failure
2026-05-20,Plant A,M-03,0.2619116959748996,Mechanical Failure
2026-05-20,Plant A,M-04,2.9112248062123895,Changeover
2026-05-20,Plant A,M-04,0.8968177085947833,Maintenance
2026-05-20,Plant A,M-04,0.6381012966431086,Changeover
2026-05-20,Plant A,M-05,0.42721841282838097,Maintenance
2026-05-20,Plant A,M-05,1.2448734760291296,Mechanical Failure
2026-05-20,Plant A,M-05,2.777254666718501,Mechanical Failure
2026-05-20,Plant B,M-01,0.8659830843908067,Operator Issue
2026-05-20,Plant B,M-01,1.637257231792085,Mechanical Failure
2026-05-20,Plant B,M-01,1.7871476145253709,Changeover
2026-05-20,Plant B,M-02,0.282920372953752,Mechanical Failure
2026-05-20,Plant B,M-02,3.0864758914427566,Mechanical Failure
2026-05-20,Plant B,M-02,1.4679640345686837,Material Shortage
2026-05-20,Plant B,M-03,2.3352267365563564,Maintenance
2026-05-20,Plant B,M-03,2.1118575945776112,Material Shortage
2026-05-20,Plant B,M-03,2.4699932485088874,Maintenance
2026-05-20,Plant B,M-04,6.9624693778602875,Mechanical Failure
2026-05-20,Plant B,M-04,5.313319093856495,Electrical Failure
2026-05-20,Plant B,M-04,7.528821253433838,Material Shortage
2026-05-20,Plant B,M-05,1.139096762898792,Electrical Failure
2026-05-20,Plant B,M-05,1.09120216116494,Maintenance
2026-05-20,Plant B,M-05,2.5799126497941463,Operator Issue
2026-05-20,Plant C,M-01,3.4054483514081957,Changeover
2026-05-20,Plant C,M-01,0.591146600401081,Material Shortage
2026-05-20,Plant C,M-01,1.1677914013415602,Changeover
2026-05-20,Plant C,M-02,1.611215235436338,Mechanical Failure
2026-05-20,Plant C,M-02,1.2839153344579233,Material Shortage
2026-05-20,Plant C,M-02,3.4332875731261145,Operator Issue
2026-05-20,Plant C,M-03,2.5504571786683736,Mechanical Failure
2026-05-20,Plant C,M-03,3.2429442660310452,Electrical Failure
2026-05-20,Plant C,M-03,1.5149886293026311,Mechanical Failure
2026-05-20,Plant C,M-04,1.2035851340103991,Maintenance
2026-05-20,Plant C,M-04,2.756202510438391,Electrical Failure
2026-05-20,Plant C,M-04,0.6213793830065402,Maintenance
2026-05-20,Plant C,M-05,2.022697111730987,Material Shortage
2026-05-20,Plant C,M-05,2.8890051603977662,Changeover
2026-05-20,Plant C,M-05,2.0642100178408476,Electrical Failure
2026-05-21,Plant A,M-01,0.6441738350835577,Operator Issue
2026-05-21,Plant A,M-01,1.0538974022207614,Material Shortage
2026-05-21,Plant A,M-01,3.4559808640192142,Electrical Failure
2026-05-21,Plant A,M-02,1.2487386637535542,Electrical Failure
2026-05-21,Plant A,M-02,2.35216804002486,Material Shortage
2026-05-21,Plant A,M-02,0.7365630180252789,Material Shortage
2026-05-21,Plant A,M-03,2.8210848819665255,Operator Issue
2026-05-21,Plant A,M-03,1.035329671916339,Maintenance
2026-05-21,Plant A,M-03,2.6985366173844665,Operator Issue
2026-05-21,Plant A,M-04,1.1516440141288413,Mechanical Failure
2026-05-21,Plant A,M-04,0.5196088210144383,Material Shortage
2026-05-21,Plant A,M-04,0.2271909720848319,Material Shortage
2026-05-21,Plant A,M-05,3.4062476311663423,Material Shortage
2026-05-21,Plant A,M-05,1.094693594348888,Changeover
2026-05-21,Plant A,M-05,0.644523632603254,Maintenance
2026-05-21,Plant B,M-01,2.002386517866285,Material Shortage
2026-05-21,Plant B,M-01,2.1293037516003532,Material Shortage
2026-05-21,Plant B,M-01,1.9497590164080618,Operator Issue
2026-05-21,Plant B,M-02,0.4380650281184079,Changeover
2026-05-21,Plant B,M-02,3.2350838850925223,Mechanical Failure
2026-05-21,Plant B,M-02,0.6422685727791511,Material Shortage
2026-05-21,Plant B,M-03,3.347103143657509,Maintenance
2026-05-21,Plant B,M-03,0.463662119252687,Mechanical Failure
2026-05-21,Plant B,M-03,2.097759197527794,Mechanical Failure
2026-05-21,Plant B,M-04,7.283422925496187,Mechanical Failure
2026-05-21,Plant B,M-04,5.781280633359645,Mechanical Failure
2026-05-21,Plant B,M-04,5.655836373876976,Mechanical Failure
2026-05-21,Plant B,M-05,0.7882643636971627,Material Shortage
2026-05-21,Plant B,M-05,2.517363915120801,Electrical Failure
2026-05-21,Plant B,M-05,0.8201705787987181,Operator Issue
2026-05-21,Plant C,M-01,2.3809192309577005,Operator Issue
2026-05-21,Plant C,M-01,1.3739306653522672,Maintenance
2026-05-21,Plant C,M-01,1.9419349438708013,Operator Issue
2026-05-21,Plant C,M-02,0.4051366877278929,Operator Issue
2026-05-21,Plant C,M-02,2.0965462337614365,Maintenance
2026-05-21,Plant C,M-02,1.638229474045408,Maintenance
2026-05-21,Plant C,M-03,3.145701494357811,Mechanical Failure
2026-05-21,Plant C,M-03,0.7556474904753938,Material Shortage
2026-05-21,Plant C,M-03,0.8771831353718413,Operator Issue
2026-05-21,Plant C,M-04,0.5515402014169886,Mechanical Failure
2026-05-21,Plant C,M-04,2.2382047967197,Mechanical Failure
2026-05-21,Plant C,M-04,3.0904339118218704,Maintenance
2026-05-21,Plant C,M-05,2.927899303891211,Changeover
2026-05-21,Plant C,M-05,3.176299184608111,Mechanical Failure
2026-05-21,Plant C,M-05,3.0087473091292773,Mechanical Failure
2026-05-22,Plant A,M-01,2.783247013782516,Changeover
2026-05-22,Plant A,M-01,3.389949620331457,Changeover
2026-05-22,Plant A,M-01,1.230053135447266,Material Shortage
2026-05-22,Plant A,M-02,2.2430150902289707,Electrical Failure
2026-05-22,Plant A,M-02,2.656748409080715,Material Shortage
2026-05-22,Plant A,M-02,1.4392793614941835,Mechanical Failure
2026-05-22,Plant A,M-03,0.8320352538736144,Maintenance
2026-05-22,Plant A,M-03,1.2143352798920952,Electrical Failure
2026-05-22,Plant A,M-03,0.48881913116617703,Material Shortage
2026-05-22,Plant A,M-04,3.0590981552426677,Mechanical Failure
2026-05-22,Plant A,M-04,1.8157428456321056,Maintenance
2026-05-22,Plant A,M-04,2.972662164497418,Maintenance
2026-05-22,Plant A,M-05,1.267023877133059,Electrical Failure
2026-05-22,Plant A,M-05,1.3246837029234977,Maintenance
2026-05-22,Plant A,M-05,0.49024738630072273,Electrical Failure
2026-05-22,Plant B,M-01,2.3981243101125993,Changeover
2026-05-22,Plant B,M-01,1.6007047825267726,Maintenance
2026-05-22,Plant B,M-01,0.8367883777245819,Changeover
2026-05-22,Plant B,M-02,1.214041250207822,Changeover
2026-05-22,Plant B,M-02,0.3223906582620365,Changeover
2026-05-22,Plant B,M-02,3.2059789986305347,Changeover
2026-05-22,Plant B,M-03,2.881638785365724,Material Shortage
2026-05-22,Plant B,M-03,1.1022407718629699,Electrical Failure
2026-05-22,Plant B,M-03,0.637005644882696,Electrical Failure
2026-05-22,Plant B,M-04,7.404565276963613,Operator Issue
2026-05-22,Plant B,M-04,6.252855826548569,Mechanical Failure
2026-05-22,Plant B,M-04,7.792087351632768,Maintenance
2026-05-22,Plant B,M-05,1.1048556532836098,Material Shortage
2026-05-22,Plant B,M-05,3.1525589317914906,Material Shortage
2026-05-22,Plant B,M-05,0.2959842283044699,Operator Issue
2026-05-22,Plant C,M-01,2.262056152102224,Maintenance
2026-05-22,Plant C,M-01,1.2030725266214641,Electrical Failure
2026-05-22,Plant C,M-01,2.235971047838576,Changeover
2026-05-22,Plant C,M-02,1.4566906772686243,Changeover
2026-05-22,Plant C,M-02,1.2722607476919046,Mechanical Failure
2026-05-22,Plant C,M-02,1.4685523306562625,Maintenance
2026-05-22,Plant C,M-03,1.215339266942104,Electrical Failure
2026-05-22,Plant C,M-03,2.677014622739919,Changeover
2026-05-22,Plant C,M-03,1.5312549811166674,Changeover
2026-05-22,Plant C,M-04,1.8631081256369195,Operator Issue
2026-05-22,Plant C,M-04,1.3204526859325674,Maintenance
2026-05-22,Plant C,M-04,0.5898016260582226,Operator Issue
2026-05-22,Plant C,M-05,0.6451616350019385,Maintenance
2026-05-22,Plant C,M-05,1.122731571293964,Material Shortage
2026-05-22,Plant C,M-05,1.283139808251134,Maintenance
2026-05-23,Plant A,M-01,1.0452317104611455,Electrical Failure
2026-05-23,Plant A,M-01,0.4860408390857703,Operator Issue
2026-05-23,Plant A,M-01,1.072462912238853,Material Shortage
2026-05-23,Plant A,M-02,3.009485472579966,Maintenance
2026-05-23,Plant A,M-02,0.4625826013500266,Electrical Failure
2026-05-23,Plant A,M-02,0.35367691211891045,Mechanical Failure
2026-05-23,Plant A,M-03,2.2864417999223843,Material Shortage
2026-05-23,Plant A,M-03,0.8058184486230326,Mechanical Failure
2026-05-23,Plant A,M-03,0.40401423858312785,Material Shortage
2026-05-23,Plant A,M-04,2.347303354725526,Material Shortage
2026-05-23,Plant A,M-04,0.5355655874669898,Mechanical Failure
2026-05-23,Plant A,M-04,0.4176530839129407,Changeover
2026-05-23,Plant A,M-05,2.2257941659868985,Operator Issue
2026-05-23,Plant A,M-05,1.5571350582395413,Mechanical Failure
2026-05-23,Plant A,M-05,0.20796538952322235,Changeover
2026-05-23,Plant B,M-01,3.090653943467209,Electrical Failure
2026-05-23,Plant B,M-01,3.2882273407632105,Operator Issue
2026-05-23,Plant B,M-01,0.291684939391908,Material Shortage
2026-05-23,Plant B,M-02,0.5164052380243415,Electrical Failure
2026-05-23,Plant B,M-02,1.1402598614963535,Material Shortage
2026-05-23,Plant B,M-02,2.11098065388216,Maintenance
2026-05-23,Plant B,M-03,1.5401019553343944,Electrical Failure
2026-05-23,Plant B,M-03,2.6201425468242148,Mechanical Failure
2026-05-23,Plant B,M-03,0.47175775116467394,Mechanical Failure
2026-05-23,Plant B,M-04,7.472094884095936,Mechanical Failure
2026-05-23,Plant B,M-04,4.852777204564825,Electrical Failure
2026-05-23,Plant B,M-04,4.248957228496239,Mechanical Failure
2026-05-23,Plant B,M-05,1.209995180657875,Maintenance
2026-05-23,Plant B,M-05,1.4356651090954,Maintenance
2026-05-23,Plant B,M-05,2.2101240841142245,Maintenance
2026-05-23,Plant C,M-01,3.271253250313048,Electrical Failure
2026-05-23,Plant C,M-01,1.8735692442704723,Operator Issue
2026-05-23,Plant C,M-01,3.444558821146757,Electrical Failure
2026-05-23,Plant C,M-02,1.7411303851833604,Operator Issue
2026-05-23,Plant C,M-02,1.0124601741812747,Material Shortage
2026-05-23,Plant C,M-02,2.0873160684348044,Material Shortage
2026-05-23,Plant C,M-03,2.0193962136378096,Mechanical Failure
2026-05-23,Plant C,M-03,2.348084615278387,Maintenance
2026-05-23,Plant C,M-03,2.260105686867593,Operator Issue
2026-05-23,Plant C,M-04,2.038234207937283,Electrical Failure
2026-05-23,Plant C,M-04,2.870460292733766,Operator Issue
2026-05-23,Plant C,M-04,2.9132847477040427,Operator Issue
2026-05-23,Plant C,M-05,2.6739121854983012,Electrical Failure
2026-05-23,Plant C,M-05,0.5657616567849812,Mechanical Failure
2026-05-23,Plant C,M-05,2.84692556018696,Changeover
2026-05-24,Plant A,M-01,2.3042065777829204,Electrical Failure
2026-05-24,Plant A,M-01,3.3528908267249187,Mechanical Failure
2026-05-24,Plant A,M-01,0.21806492594623644,Electrical Failure
2026-05-24,Plant A,M-02,2.1748537536875516,Electrical Failure
2026-05-24,Plant A,M-02,2.34640523418859,Mechanical Failure
2026-05-24,Plant A,M-02,0.7721604212156137,Changeover
2026-05-24,Plant A,M-03,2.7195721391753978,Electrical Failure
2026-05-24,Plant A,M-03,2.34706774396465,Material Shortage
2026-05-24,Plant A,M-03,2.2728193843718376,Electrical Failure
2026-05-24,Plant A,M-04,2.060294836164404,Mechanical Failure
2026-05-24,Plant A,M-04,1.6808380998110155,Mechanical Failure
2026-05-24,Plant A,M-04,3.3084135841796956,Material Shortage
2026-05-24,Plant A,M-05,3.286389171524172,Maintenance
2026-05-24,Plant A,M-05,3.2349253297010288,Material Shortage
2026-05-24,Plant A,M-05,1.212555249334949,Material Shortage
2026-05-24,Plant B,M-01,1.1916542493795659,Material Shortage
2026-05-24,Plant B,M-01,1.7403257264583387,Mechanical Failure
2026-05-24,Plant B,M-01,0.3569695929643236,Electrical Failure
2026-05-24,Plant B,M-02,2.0431714680416215,Electrical Failure
2026-05-24,Plant B,M-02,1.1013918275183843,Material Shortage
2026-05-24,Plant B,M-02,1.1310158526964829,Changeover
2026-05-24,Plant B,M-03,0.8761545050605268,Operator Issue
2026-05-24,Plant B,M-03,3.305395325467716,Mechanical Failure
2026-05-24,Plant B,M-03,3.345845550982185,Maintenance
2026-05-24,Plant B,M-04,5.980409053260148,Mechanical Failure
2026-05-24,Plant B,M-04,4.843881564573328,Material Shortage
2026-05-24,Plant B,M-04,6.207384165192609,Mechanical Failure
2026-05-24,Plant B,M-05,0.786444916759347,Changeover
2026-05-24,Plant B,M-05,0.9324517379003201,Electrical Failure
2026-05-24,Plant B,M-05,2.906685497602995,Maintenance
2026-05-24,Plant C,M-01,2.5169055368348827,Electrical Failure
2026-05-24,Plant C,M-01,1.1639742612718087,Operator Issue
2026-05-24,Plant C,M-01,1.891039186375038,Mechanical Failure
2026-05-24,Plant C,M-02,3.226922758703146,Changeover
2026-05-24,Plant C,M-02,0.6417568815104424,Material Shortage
2026-05-24,Plant C,M-02,1.467140857107682,Material Shortage
2026-05-24,Plant C,M-03,0.8018092916440192,Operator Issue
2026-05-24,Plant C,M-03,1.632801229440889,Changeover
2026-05-24,Plant C,M-03,3.438306294479841,Maintenance
2026-05-24,Plant C,M-04,2.718586270389002,Maintenance
2026-05-24,Plant C,M-04,2.7119718791503815,Mechanical Failure
2026-05-24,Plant C,M-04,0.9470745198860173,Maintenance
2026-05-24,Plant C,M-05,1.707045504950997,Maintenance
2026-05-24,Plant C,M-05,3.181277272390524,Electrical Failure
2026-05-24,Plant C,M-05,0.20600694364939098,Electrical Failure
2026-05-25,Plant A,M-01,1.494680921431393,Mechanical Failure
2026-05-25,Plant A,M-01,1.7838793428380861,Changeover
2026-05-25,Plant A,M-01,2.597231627077687,Maintenance
2026-05-25,Plant A,M-02,2.270392556867202,Operator Issue
2026-05-25,Plant A,M-02,2.6436162359835422,Operator Issue
2026-05-25,Plant A,M-02,2.5431138701530673,Maintenance
2026-05-25,Plant A,M-03,2.8313676630104645,Operator Issue
2026-05-25,Plant A,M-03,0.7845971971445211,Maintenance
2026-05-25,Plant A,M-03,0.4610151232232602,Operator Issue
2026-05-25,Plant A,M-04,0.8611393232110189,Mechanical Failure
2026-05-25,Plant A,M-04,0.5811535830749301,Operator Issue
2026-05-25,Plant A,M-04,3.1281938370304445,Maintenance
2026-05-25,Plant A,M-05,3.3583056911451394,Material Shortage
2026-05-25,Plant A,M-05,0.41335268775110656,Operator Issue
2026-05-25,Plant A,M-05,0.7384245653309642,Operator Issue
2026-05-25,Plant B,M-01,1.5075012148682028,Operator Issue
2026-05-25,Plant B,M-01,3.2021185961641563,Maintenance
2026-05-25,Plant B,M-01,1.2371002793158101,Mechanical Failure
2026-05-25,Plant B,M-02,2.126824049234506,Changeover
2026-05-25,Plant B,M-02,3.3893082737956206,Mechanical Failure
2026-05-25,Plant B,M-02,0.9503158311879543,Mechanical Failure
2026-05-25,Plant B,M-03,0.6228959743692436,Mechanical Failure
2026-05-25,Plant B,M-03,1.2380890042125288,Electrical Failure
2026-05-25,Plant B,M-03,2.5808278010631565,Operator Issue
2026-05-25,Plant B,M-04,4.355876171321837,Mechanical Failure
2026-05-25,Plant B,M-04,5.022071317927988,Mechanical Failure
2026-05-25,Plant B,M-04,7.979950323059777,Maintenance
2026-05-25,Plant B,M-05,1.819648891602947,Material Shortage
2026-05-25,Plant B,M-05,3.147016623459351,Mechanical Failure
2026-05-25,Plant B,M-05,3.0521181901808907,Changeover
2026-05-25,Plant C,M-01,1.772678424247731,Material Shortage
2026-05-25,Plant C,M-01,2.32963830334337,Maintenance
2026-05-25,Plant C,M-01,1.6469592719614123,Maintenance
2026-05-25,Plant C,M-02,3.4998579494169415,Electrical Failure
2026-05-25,Plant C,M-02,1.2394073769443736,Maintenance
2026-05-25,Plant C,M-02,2.452532329131707,Operator Issue
2026-05-25,Plant C,M-03,2.8087209826437074,Electrical Failure
2026-05-25,Plant C,M-03,2.2497180137379296,Material Shortage
2026-05-25,Plant C,M-03,3.232744984244995,Electrical Failure
2026-05-25,Plant C,M-04,2.6278516134390086,Operator Issue
2026-05-25,Plant C,M-04,1.5335058326824769,Electrical Failure
2026-05-25,Plant C,M-04,1.797072760527612,Operator Issue
2026-05-25,Plant C,M-05,0.5376616830917763,Material Shortage
2026-05-25,Plant C,M-05,1.154913471173694,Maintenance
2026-05-25,Plant C,M-05,2.4686976576672617,Material Shortage
2026-05-26,Plant A,M-01,0.6478065611252783,Maintenance
2026-05-26,Plant A,M-01,2.292198344572805,Operator Issue
2026-05-26,Plant A,M-01,3.2664688853486323,Maintenance
2026-05-26,Plant A,M-02,2.207448782412692,Mechanical Failure
2026-05-26,Plant A,M-02,2.1661459002345325,Material Shortage
2026-05-26,Plant A,M-02,1.4581626768132254,Mechanical Failure
2026-05-26,Plant A,M-03,3.0634876978349754,Maintenance
2026-05-26,Plant A,M-03,0.8764388668126097,Operator Issue
2026-05-26,Plant A,M-03,2.65043462039882,Electrical Failure
2026-05-26,Plant A,M-04,0.3115691384791106,Changeover
2026-05-26,Plant A,M-04,2.201811037159423,Material Shortage
2026-05-26,Plant A,M-04,1.7233108715515355,Electrical Failure
2026-05-26,Plant A,M-05,0.7482248351069964,Changeover
2026-05-26,Plant A,M-05,1.2236913376110847,Material Shortage
2026-05-26,Plant A,M-05,1.3433659817902173,Operator Issue
2026-05-26,Plant B,M-01,0.8190020220350074,Changeover
2026-05-26,Plant B,M-01,0.28839805224920245,Electrical Failure
2026-05-26,Plant B,M-01,3.164805809992365,Mechanical Failure
2026-05-26,Plant B,M-02,2.236795832363371,Material Shortage
2026-05-26,Plant B,M-02,1.0901963011370783,Electrical Failure
2026-05-26,Plant B,M-02,2.4496013966356345,Operator Issue
2026-05-26,Plant B,M-03,1.0065845518804597,Maintenance
2026-05-26,Plant B,M-03,2.902135670640904,Operator Issue
2026-05-26,Plant B,M-03,1.2972403914828126,Operator Issue
2026-05-26,Plant B,M-04,5.095927301245959,Electrical Failure
2026-05-26,Plant B,M-04,5.027381428053771,Changeover
2026-05-26,Plant B,M-04,5.171748294408549,Maintenance
2026-05-26,Plant B,M-05,2.196561657564666,Mechanical Failure
2026-05-26,Plant B,M-05,3.1522620670686097,Changeover
2026-05-26,Plant B,M-05,0.9849775120101207,Mechanical Failure
2026-05-26,Plant C,M-01,1.5140789979852314,Operator Issue
2026-05-26,Plant C,M-01,2.2874721516549235,Maintenance
2026-05-26,Plant C,M-01,0.5353214301759206,Changeover
2026-05-26,Plant C,M-02,1.3622057648371326,Electrical Failure
2026-05-26,Plant C,M-02,2.118862654517829,Operator Issue
2026-05-26,Plant C,M-02,1.0146971077310865,Maintenance
2026-05-26,Plant C,M-03,1.5434653610572187,Maintenance
2026-05-26,Plant C,M-03,1.1463493514819276,Maintenance
2026-05-26,Plant C,M-03,0.8281303855509092,Material Shortage
2026-05-26,Plant C,M-04,1.947161578565715,Maintenance
2026-05-26,Plant C,M-04,0.23870775367870004,Mechanical Failure
2026-05-26,Plant C,M-04,0.5955247961144385,Operator Issue
2026-05-26,Plant C,M-05,0.3965599306234354,Electrical Failure
2026-05-26,Plant C,M-05,1.620571843441374,Changeover
2026-05-26,Plant C,M-05,2.527666828773587,Operator Issue
2026-05-27,Plant A,M-01,2.603668633366451,Material Shortage
2026-05-27,Plant A,M-01,1.469968569249188,Changeover
2026-05-27,Plant A,M-01,1.1499710400095813,Mechanical Failure
2026-05-27,Plant A,M-02,3.1374687480895442,Electrical Failure
2026-05-27,Plant A,M-02,2.449402198014642,Maintenance
2026-05-27,Plant A,M-02,1.8226989798944544,Operator Issue
2026-05-27,Plant A,M-03,0.8649809983316159,Changeover
2026-05-27,Plant A,M-03,2.9333516953308485,Mechanical Failure
2026-05-27,Plant A,M-03,0.9540643803389623,Electrical Failure
2026-05-27,Plant A,M-04,0.44759357988717624,Maintenance
2026-05-27,Plant A,M-04,0.5982657226044023,Maintenance
2026-05-27,Plant A,M-04,2.250044758858249,Mechanical Failure
2026-05-27,Plant A,M-05,1.7495903821884229,Operator Issue
2026-05-27,Plant A,M-05,1.5923073300102664,Operator Issue
2026-05-27,Plant A,M-05,0.5302669531814512,Maintenance
2026-05-27,Plant B,M-01,1.560342947970355,Mechanical Failure
2026-05-27,Plant B,M-01,1.5760656142763898,Operator Issue
2026-05-27,Plant B,M-01,0.575952686079739,Mechanical Failure
2026-05-27,Plant B,M-02,0.6367187405667587,Material Shortage
2026-05-27,Plant B,M-02,2.0419312642189165,Mechanical Failure
2026-05-27,Plant B,M-02,0.5432343648399658,Changeover
2026-05-27,Plant B,M-03,1.5413987040399275,Operator Issue
2026-05-27,Plant B,M-03,3.1443605022238885,Material Shortage
2026-05-27,Plant B,M-03,2.1090826519546426,Maintenance
2026-05-27,Plant B,M-04,5.930620767253814,Mechanical Failure
2026-05-27,Plant B,M-04,4.333834420569505,Changeover
2026-05-27,Plant B,M-04,4.092093403153216,Mechanical Failure
2026-05-27,Plant B,M-05,1.5041349126766639,Maintenance
2026-05-27,Plant B,M-05,0.37832763993317137,Changeover
2026-05-27,Plant B,M-05,0.8679217795784697,Electrical Failure
2026-05-27,Plant C,M-01,3.401086863985283,Electrical Failure
2026-05-27,Plant C,M-01,0.5325132620591777,Maintenance
2026-05-27,Plant C,M-01,1.9868736115732633,Electrical Failure
2026-05-27,Plant C,M-02,1.8101884862219295,Changeover
2026-05-27,Plant C,M-02,1.6413374726858185,Mechanical Failure
2026-05-27,Plant C,M-02,2.9162642298003325,Changeover
2026-05-27,Plant C,M-03,0.3073308354730716,Mechanical Failure
2026-05-27,Plant C,M-03,2.3167436408888618,Changeover
2026-05-27,Plant C,M-03,0.9081611016643751,Mechanical Failure
2026-05-27,Plant C,M-04,0.7271468533720649,Mechanical Failure
2026-05-27,Plant C,M-04,0.4088651028059029,Operator Issue
2026-05-27,Plant C,M-04,1.0789710422543857,Changeover
2026-05-27,Plant C,M-05,2.7126957613681086,Operator Issue
2026-05-27,Plant C,M-05,0.5805821761448955,Mechanical Failure
2026-05-27,Plant C,M-05,0.8515300407297695,Material Shortage
2026-05-28,Plant A,M-01,0.3134887450126489,Mechanical Failure
2026-05-28,Plant A,M-01,2.6233083976389877,Operator Issue
2026-05-28,Plant A,M-01,0.8453524838469526,Mechanical Failure
2026-05-28,Plant A,M-02,3.005820928822695,Changeover
2026-05-28,Plant A,M-02,2.0548124679840516,Maintenance
2026-05-28,Plant A,M-02,0.9358006305413951,Operator Issue
2026-05-28,Plant A,M-03,1.0005952285745912,Maintenance
2026-05-28,Plant A,M-03,0.40686547442527077,Electrical Failure
2026-05-28,Plant A,M-03,1.670887347457376,Maintenance
2026-05-28,Plant A,M-04,0.9150349139728542,Mechanical Failure
2026-05-28,Plant A,M-04,1.075177452281771,Operator Issue
2026-05-28,Plant A,M-04,0.554331607679249,Maintenance
2026-05-28,Plant A,M-05,0.3440503230576879,Maintenance
2026-05-28,Plant A,M-05,1.8288482720481214,Mechanical Failure
2026-05-28,Plant A,M-05,0.7545630210478282,Changeover
2026-05-28,Plant B,M-01,2.879502275246427,Changeover
2026-05-28,Plant B,M-01,0.9008069165074581,Material Shortage
2026-05-28,Plant B,M-01,0.382225673658643,Electrical Failure
2026-05-28,Plant B,M-02,2.0066648780460916,Changeover
2026-05-28,Plant B,M-02,1.438070163863251,Mechanical Failure
2026-05-28,Plant B,M-02,2.697077171373149,Maintenance
2026-05-28,Plant B,M-03,2.8582495079144543,Electrical Failure
2026-05-28,Plant B,M-03,2.7155344912451365,Material Shortage
2026-05-28,Plant B,M-03,2.8413884448955664,Electrical Failure
2026-05-28,Plant B,M-04,5.168658282928836,Changeover
2026-05-28,Plant B,M-04,6.467681313110004,Electrical Failure
2026-05-28,Plant B,M-04,7.261963913916644,Mechanical Failure
2026-05-28,Plant B,M-05,3.061896913765728,Maintenance
2026-05-28,Plant B,M-05,0.8185978458623968,Changeover
2026-05-28,Plant B,M-05,0.6755980190713762,Maintenance
2026-05-28,Plant C,M-01,1.2982782937989228,Maintenance
2026-05-28,Plant C,M-01,0.5853142685135291,Electrical Failure
2026-05-28,Plant C,M-01,3.4402524344145777,Mechanical Failure
2026-05-28,Plant C,M-02,2.6040453029145456,Maintenance
2026-05-28,Plant C,M-02,3.0351116032299545,Electrical Failure
2026-05-28,Plant C,M-02,1.6494043676152235,Material Shortage
2026-05-28,Plant C,M-03,0.5940769995062072,Material Shortage
2026-05-28,Plant C,M-03,2.3228739450099765,Electrical Failure
2026-05-28,Plant C,M-03,0.5737682452635771,Operator Issue
2026-05-28,Plant C,M-04,1.4298155157966432,Electrical Failure
2026-05-28,Plant C,M-04,2.947824256730295,Maintenance
2026-05-28,Plant C,M-04,2.459974872226096,Mechanical Failure
2026-05-28,Plant C,M-05,0.2737746658389899,Mechanical Failure
2026-05-28,Plant C,M-05,0.7549077191344691,Maintenance
2026-05-28,Plant C,M-05,0.3835594537206961,Mechanical Failure
2026-05-29,Plant A,M-01,2.2302796367750437,Mechanical Failure
2026-05-29,Plant A,M-01,3.3301462295358646,Maintenance
2026-05-29,Plant A,M-01,2.7694187631759655,Material Shortage
2026-05-29,Plant A,M-02,3.2722500924788926,Operator Issue
2026-05-29,Plant A,M-02,2.114314475840592,Electrical Failure
2026-05-29,Plant A,M-02,2.8571142300429377,Changeover
2026-05-29,Plant A,M-03,2.5088792451062756,Material Shortage
