Date,Plant,Machine,Energy_kWh
2026-05-29,Plant C,M-03,654.3423903062354
2026-05-29,Plant C,M-03,641.1122449344508
2026-05-29,Plant C,M-03,648.7864064836119
2026-05-29,Plant C,M-04,560.5156170173599
2026-05-29,Plant C,M-04,505.3427521381056
2026-05-29,Plant C,M-04,447.91060982385017
2026-05-29,Plant C,M-05,513.5439711897533
2026-05-29,Plant C,M-05,417.8590235462302
2026-05-29,Plant C,M-05,415.70533787686367
2026-05-30,Plant A,M-01,346.2151119642891
2026-05-30,Plant A,M-01,482.77728171831694
2026-05-30,Plant A,M-01,450.7822266255906
2026-05-30,Plant A,M-02,461.8606068797162
2026-05-30,Plant A,M-02,548.7801930300568
2026-05-30,Plant A,M-02,436.7876652135184
2026-05-30,Plant A,M-03,551.4778771048167
2026-05-30,Plant A,M-03,862.3841930836318
2026-05-30,Plant A,M-03,581.1129311930379
2026-05-30,Plant A,M-04,482.2242648232284
2026-05-30,Plant A,M-04,421.52452165558987
2026-05-30,Plant A,M-04,422.8122119305827
2026-05-30,Plant A,M-05,466.0407721602842
2026-05-30,Plant A,M-05,516.0420041106735
2026-05-30,Plant A,M-05,437.92467583610437
2026-05-30,Plant B,M-01,351.38298294204697
2026-05-30,Plant B,M-01,556.6399956323731
2026-05-30,Plant B,M-01,588.4206432648716
2026-05-30,Plant B,M-02,614.1629849182287
2026-05-30,Plant B,M-02,494.8127847321774
2026-05-30,Plant B,M-02,426.1064332263094
2026-05-30,Plant B,M-03,846.4236395529527
2026-05-30,Plant B,M-03,742.7866539425137
2026-05-30,Plant B,M-03,564.6705116645704
2026-05-30,Plant B,M-04,467.5946796606415
2026-05-30,Plant B,M-04,296.0090641329407
2026-05-30,Plant B,M-04,278.5567931755679
2026-05-30,Plant B,M-05,401.94012717754237
2026-05-30,Plant B,M-05,516.5583362469919
2026-05-30,Plant B,M-05,375.7936167777596
2026-05-30,Plant C,M-01,578.2250441673974
2026-05-30,Plant C,M-01,464.0519488431629
2026-05-30,Plant C,M-01,390.3942582547882
2026-05-30,Plant C,M-02,384.1256765346706
2026-05-30,Plant C,M-02,341.2312380289432
2026-05-30,Plant C,M-02,393.21810585793844
2026-05-30,Plant C,M-03,885.7837488329013
2026-05-30,Plant C,M-03,773.8072611178218
2026-05-30,Plant C,M-03,722.6755457505807
2026-05-30,Plant C,M-04,533.297337169624
2026-05-30,Plant C,M-04,341.4408803362187
2026-05-30,Plant C,M-04,402.19828793085173
2026-05-30,Plant C,M-05,560.9503424867019
2026-05-30,Plant C,M-05,531.8700051167287
2026-05-30,Plant C,M-05,499.8416525740432
2026-05-31,Plant A,M-01,560.2211413638099
2026-05-31,Plant A,M-01,389.24719098192196
2026-05-31,Plant A,M-01,392.2781637885243
2026-05-31,Plant A,M-02,454.4862431293774
2026-05-31,Plant A,M-02,447.5220556551094
2026-05-31,Plant A,M-02,561.8096695166065
2026-05-31,Plant A,M-03,956.9864502645083
2026-05-31,Plant A,M-03,796.0006224213209
2026-05-31,Plant A,M-03,568.0099714375555
2026-05-31,Plant A,M-04,461.627023504943
2026-05-31,Plant A,M-04,676.488982019139
2026-05-31,Plant A,M-04,426.60105864415647
2026-05-31,Plant A,M-05,516.9035259845908
2026-05-31,Plant A,M-05,675.301782784552
2026-05-31,Plant A,M-05,324.88752993714405
2026-05-31,Plant B,M-01,558.7645347814006
2026-05-31,Plant B,M-01,503.2250567099152
2026-05-31,Plant B,M-01,440.3379392347589
2026-05-31,Plant B,M-02,466.22974416250304
2026-05-31,Plant B,M-02,519.9381608491166
2026-05-31,Plant B,M-02,445.68223986816764
2026-05-31,Plant B,M-03,839.2190321320165
2026-05-31,Plant B,M-03,628.2078151120787
2026-05-31,Plant B,M-03,702.9536832739032
2026-05-31,Plant B,M-04,413.52256216561534
2026-05-31,Plant B,M-04,446.3685101776536
2026-05-31,Plant B,M-04,339.3839016314438
2026-05-31,Plant B,M-05,451.88547279219057
2026-05-31,Plant B,M-05,510.95554060668866
2026-05-31,Plant B,M-05,358.89371821207277
2026-05-31,Plant C,M-01,580.4244424277413
2026-05-31,Plant C,M-01,490.57265239407553
2026-05-31,Plant C,M-01,493.6926267580656
2026-05-31,Plant C,M-02,730.4960875144699
2026-05-31,Plant C,M-02,504.65202880004495
2026-05-31,Plant C,M-02,380.91152344075147
2026-05-31,Plant C,M-03,757.0347349336272
2026-05-31,Plant C,M-03,597.0190094765164
2026-05-31,Plant C,M-03,632.1536255849722
2026-05-31,Plant C,M-04,439.90120876103043
2026-05-31,Plant C,M-04,577.7282247187029
2026-05-31,Plant C,M-04,344.50967753791065
2026-05-31,Plant C,M-05,762.988784372928
2026-05-31,Plant C,M-05,497.1729156674776
2026-05-31,Plant C,M-05,389.5948138294425
2026-06-01,Plant A,M-01,649.1393300964968
2026-06-01,Plant A,M-01,452.19865058626414
2026-06-01,Plant A,M-01,445.61435618412946
2026-06-01,Plant A,M-02,504.8790874941638
2026-06-01,Plant A,M-02,709.4031927638122
2026-06-01,Plant A,M-02,544.6019324533946
2026-06-01,Plant A,M-03,636.3504114633068
2026-06-01,Plant A,M-03,594.1049901464571
2026-06-01,Plant A,M-03,490.1624463308292
2026-06-01,Plant A,M-04,509.8838249032623
2026-06-01,Plant A,M-04,391.2119056798058
2026-06-01,Plant A,M-04,319.63579420118987
2026-06-01,Plant A,M-05,687.0960384988753
2026-06-01,Plant A,M-05,536.6686323094528
2026-06-01,Plant A,M-05,349.88129326728415
2026-06-01,Plant B,M-01,376.72036179965625
2026-06-01,Plant B,M-01,674.6446205821036
2026-06-01,Plant B,M-01,405.08932558670574
2026-06-01,Plant B,M-02,365.51946506788033
2026-06-01,Plant B,M-02,401.8745063391315
2026-06-01,Plant B,M-02,411.13662674217085
2026-06-01,Plant B,M-03,488.570050440558
2026-06-01,Plant B,M-03,770.4274922079356
2026-06-01,Plant B,M-03,664.5662045327523
2026-06-01,Plant B,M-04,519.2095166440047
2026-06-01,Plant B,M-04,347.476070325575
2026-06-01,Plant B,M-04,256.70596894346664
2026-06-01,Plant B,M-05,462.8390718872557
2026-06-01,Plant B,M-05,501.96316500655
2026-06-01,Plant B,M-05,524.3331125953886
2026-06-01,Plant C,M-01,614.7062125674269
2026-06-01,Plant C,M-01,468.07706931688523
2026-06-01,Plant C,M-01,538.4389485316148
2026-06-01,Plant C,M-02,369.8098979221133
2026-06-01,Plant C,M-02,508.5985139361423
2026-06-01,Plant C,M-02,659.8780080044097
2026-06-01,Plant C,M-03,776.9554923848366
2026-06-01,Plant C,M-03,560.2859486749752
2026-06-01,Plant C,M-03,962.0733341985574
2026-06-01,Plant C,M-04,579.0201766402892
2026-06-01,Plant C,M-04,353.5675916707834
2026-06-01,Plant C,M-04,590.4978347843003
2026-06-01,Plant C,M-05,405.26999374766535
2026-06-01,Plant C,M-05,667.0647955480567
2026-06-01,Plant C,M-05,364.7925550968554
2026-06-02,Plant A,M-01,461.1088877459777
2026-06-02,Plant A,M-01,531.8479022693332
2026-06-02,Plant A,M-01,340.7485294730344
2026-06-02,Plant A,M-02,395.1113380110377
2026-06-02,Plant A,M-02,474.4916235917269
2026-06-02,Plant A,M-02,446.12112213813106
2026-06-02,Plant A,M-03,793.1374170537192
2026-06-02,Plant A,M-03,654.9774653682582
2026-06-02,Plant A,M-03,665.3086169939289
2026-06-02,Plant A,M-04,418.17564364044745
2026-06-02,Plant A,M-04,566.0707741607665
2026-06-02,Plant A,M-04,345.75807860992296
2026-06-02,Plant A,M-05,403.53523689416267
2026-06-02,Plant A,M-05,447.27812007730824
2026-06-02,Plant A,M-05,316.6188557311989
2026-06-02,Plant B,M-01,564.0292547387502
2026-06-02,Plant B,M-01,642.3519391621919
2026-06-02,Plant B,M-01,448.1025907886114
2026-06-02,Plant B,M-02,497.6471287165664
2026-06-02,Plant B,M-02,409.07856724945583
2026-06-02,Plant B,M-02,409.88326903644037
2026-06-02,Plant B,M-03,872.8132574848755
2026-06-02,Plant B,M-03,645.7460651802228
2026-06-02,Plant B,M-03,767.4547813286779
2026-06-02,Plant B,M-04,584.8585642484552
2026-06-02,Plant B,M-04,447.803390818499
2026-06-02,Plant B,M-04,287.87446019556967
2026-06-02,Plant B,M-05,459.88585016889294
2026-06-02,Plant B,M-05,554.2245710753937
2026-06-02,Plant B,M-05,386.23853391513927
2026-06-02,Plant C,M-01,446.75284697791034
2026-06-02,Plant C,M-01,538.1379982830957
2026-06-02,Plant C,M-01,484.937603743937
2026-06-02,Plant C,M-02,428.01369332454175
2026-06-02,Plant C,M-02,374.71327684485306
2026-06-02,Plant C,M-02,563.7718820230035
2026-06-02,Plant C,M-03,803.8155428461027
2026-06-02,Plant C,M-03,577.2811145911188
2026-06-02,Plant C,M-03,758.1073540807743
2026-06-02,Plant C,M-04,714.2908539142705
2026-06-02,Plant C,M-04,455.9320825821689
2026-06-02,Plant C,M-04,366.21776533325095
2026-06-02,Plant C,M-05,438.1729022005377
2026-06-02,Plant C,M-05,426.88216475774993
2026-06-02,Plant C,M-05,504.0428466002232
2026-06-03,Plant A,M-01,530.7701588341097
2026-06-03,Plant A,M-01,522.5194877053715
2026-06-03,Plant A,M-01,302.9169386061504
2026-06-03,Plant A,M-02,520.4252578577491
2026-06-03,Plant A,M-02,367.16105007538897
2026-06-03,Plant A,M-02,431.20932608870737
2026-06-03,Plant A,M-03,946.5486490259702
2026-06-03,Plant A,M-03,552.5689507714811
2026-06-03,Plant A,M-03,466.9775032859114
2026-06-03,Plant A,M-04,523.3388008715763
2026-06-03,Plant A,M-04,446.37884514519516
2026-06-03,Plant A,M-04,405.69331419299846
2026-06-03,Plant A,M-05,351.00770866140203
2026-06-03,Plant A,M-05,494.82291031641296
2026-06-03,Plant A,M-05,398.7380644766915
2026-06-03,Plant B,M-01,374.691073447457
2026-06-03,Plant B,M-01,540.6809736804934
2026-06-03,Plant B,M-01,462.36804181842035
2026-06-03,Plant B,M-02,533.568761270636
2026-06-03,Plant B,M-02,500.1253037675179
2026-06-03,Plant B,M-02,516.7987485857095
2026-06-03,Plant B,M-03,705.9170559847852
2026-06-03,Plant B,M-03,649.4162409776447
2026-06-03,Plant B,M-03,663.0870234623035
2026-06-03,Plant B,M-04,391.69135164930566
2026-06-03,Plant B,M-04,357.3959272062421
2026-06-03,Plant B,M-04,235.7255086589662
2026-06-03,Plant B,M-05,570.7589311906295
2026-06-03,Plant B,M-05,378.461047277615
2026-06-03,Plant B,M-05,431.1856585415408
2026-06-03,Plant C,M-01,436.7638436530052
2026-06-03,Plant C,M-01,407.465404474731
2026-06-03,Plant C,M-01,423.733684814641
2026-06-03,Plant C,M-02,599.5889905360062
2026-06-03,Plant C,M-02,501.4083838898228
2026-06-03,Plant C,M-02,491.08949404127833
2026-06-03,Plant C,M-03,795.4067605231088
2026-06-03,Plant C,M-03,799.0618576826645
2026-06-03,Plant C,M-03,454.3893069040215
2026-06-03,Plant C,M-04,567.5895345628705
2026-06-03,Plant C,M-04,466.04534901875246
2026-06-03,Plant C,M-04,325.6302811225565
2026-06-03,Plant C,M-05,432.978599366575
2026-06-03,Plant C,M-05,510.1139122902919
2026-06-03,Plant C,M-05,313.78879014803954
2026-06-04,Plant A,M-01,514.4616769924049
2026-06-04,Plant A,M-01,587.6117432328892
2026-06-04,Plant A,M-01,399.1509082604263
2026-06-04,Plant A,M-02,478.25460552702924
2026-06-04,Plant A,M-02,562.3255699964002
2026-06-04,Plant A,M-02,409.5785026840626
2026-06-04,Plant A,M-03,788.76944967706
2026-06-04,Plant A,M-03,578.2868419711626
2026-06-04,Plant A,M-03,653.5508516455586
2026-06-04,Plant A,M-04,427.94858169143737
2026-06-04,Plant A,M-04,354.41673327049216
2026-06-04,Plant A,M-04,359.53375662725244
2026-06-04,Plant A,M-05,334.61952673937276
2026-06-04,Plant A,M-05,480.3887769500505
2026-06-04,Plant A,M-05,433.9791935626407
2026-06-04,Plant B,M-01,464.0683297038679
2026-06-04,Plant B,M-01,488.0462620671805
2026-06-04,Plant B,M-01,568.4503626107278
2026-06-04,Plant B,M-02,458.56694714761824
2026-06-04,Plant B,M-02,397.7376001933511
2026-06-04,Plant B,M-02,431.85870202168326
2026-06-04,Plant B,M-03,711.2311488156174
2026-06-04,Plant B,M-03,622.973233900615
2026-06-04,Plant B,M-03,556.949284025584
2026-06-04,Plant B,M-04,328.9932313137186
2026-06-04,Plant B,M-04,393.1686929978213
2026-06-04,Plant B,M-04,421.12892099448146
2026-06-04,Plant B,M-05,697.6360360874032
2026-06-04,Plant B,M-05,448.22579818811926
2026-06-04,Plant B,M-05,339.6327881662433
2026-06-04,Plant C,M-01,590.1843633453935
2026-06-04,Plant C,M-01,669.5337971645524
2026-06-04,Plant C,M-01,497.3702712863275
2026-06-04,Plant C,M-02,343.8002228219385
2026-06-04,Plant C,M-02,387.946228957192
2026-06-04,Plant C,M-02,477.15955170069253
2026-06-04,Plant C,M-03,794.6184778429707
2026-06-04,Plant C,M-03,812.5242819204186
2026-06-04,Plant C,M-03,782.5979663307961
2026-06-04,Plant C,M-04,373.05279956877655
2026-06-04,Plant C,M-04,480.41404527596785
2026-06-04,Plant C,M-04,450.00643880196355
2026-06-04,Plant C,M-05,474.1341382126946
2026-06-04,Plant C,M-05,571.7387667368444
2026-06-04,Plant C,M-05,495.57854259153135
2026-06-05,Plant A,M-01,391.0884799409132
2026-06-05,Plant A,M-01,453.26995540979794
2026-06-05,Plant A,M-01,371.3095053544408
2026-06-05,Plant A,M-02,344.65213505803194
2026-06-05,Plant A,M-02,525.812573770726
2026-06-05,Plant A,M-02,288.79476183845793
2026-06-05,Plant A,M-03,757.0759000051765
2026-06-05,Plant A,M-03,646.9819263475656
2026-06-05,Plant A,M-03,589.1773489779854
2026-06-05,Plant A,M-04,502.6757897675558
2026-06-05,Plant A,M-04,397.83922523337424
2026-06-05,Plant A,M-04,357.433598647363
2026-06-05,Plant A,M-05,571.4045453285873
2026-06-05,Plant A,M-05,582.8412944050368
2026-06-05,Plant A,M-05,516.6053121980488
2026-06-05,Plant B,M-01,450.64446081008714
2026-06-05,Plant B,M-01,634.2913366864631
2026-06-05,Plant B,M-01,528.8225714128815
2026-06-05,Plant B,M-02,369.0896275644685
2026-06-05,Plant B,M-02,417.1053778737203
2026-06-05,Plant B,M-02,493.53748304703936
2026-06-05,Plant B,M-03,630.6063646548319
2026-06-05,Plant B,M-03,667.0411991829612
2026-06-05,Plant B,M-03,722.9678401086942
2026-06-05,Plant B,M-04,377.19999117100923
2026-06-05,Plant B,M-04,261.9036038267847
2026-06-05,Plant B,M-04,357.95021873714114
2026-06-05,Plant B,M-05,623.3786526003605
2026-06-05,Plant B,M-05,642.5964470463089
2026-06-05,Plant B,M-05,538.300269394437
2026-06-05,Plant C,M-01,439.8413417096871
2026-06-05,Plant C,M-01,547.9369548037832
2026-06-05,Plant C,M-01,374.4752064386179
2026-06-05,Plant C,M-02,421.7899366365729
2026-06-05,Plant C,M-02,481.3190029789914
2026-06-05,Plant C,M-02,376.3661572247985
2026-06-05,Plant C,M-03,820.5880131325646
2026-06-05,Plant C,M-03,842.4727600289098
2026-06-05,Plant C,M-03,583.0687485330047
2026-06-05,Plant C,M-04,475.0519498523287
2026-06-05,Plant C,M-04,327.87911503578414
2026-06-05,Plant C,M-04,433.3210447914476
2026-06-05,Plant C,M-05,532.4818294431182
2026-06-05,Plant C,M-05,333.4006508780866
2026-06-05,Plant C,M-05,366.16798239532756
2026-06-06,Plant A,M-01,539.1862275255945
2026-06-06,Plant A,M-01,419.4402122560632
2026-06-06,Plant A,M-01,459.7507633851759
2026-06-06,Plant A,M-02,553.2509989712888
2026-06-06,Plant A,M-02,468.20248856784
2026-06-06,Plant A,M-02,544.8216960054383
2026-06-06,Plant A,M-03,763.6707953191317
2026-06-06,Plant A,M-03,698.6124668143193
2026-06-06,Plant A,M-03,585.8251016004771
2026-06-06,Plant A,M-04,661.343787406839
2026-06-06,Plant A,M-04,492.9925961234534
2026-06-06,Plant A,M-04,305.1247174256429
2026-06-06,Plant A,M-05,532.0302404460324
2026-06-06,Plant A,M-05,515.1717296515662
2026-06-06,Plant A,M-05,511.90928780594555
2026-06-06,Plant B,M-01,405.00503492971995
2026-06-06,Plant B,M-01,358.3576077455711
2026-06-06,Plant B,M-01,353.76157243700914
2026-06-06,Plant B,M-02,532.9237083768735
2026-06-06,Plant B,M-02,541.5903444143084
2026-06-06,Plant B,M-02,359.7395135143965
2026-06-06,Plant B,M-03,693.9107703387883
2026-06-06,Plant B,M-03,788.2633045219266
2026-06-06,Plant B,M-03,797.9902484672441
2026-06-06,Plant B,M-04,528.6191928935685
2026-06-06,Plant B,M-04,460.31050855067684
2026-06-06,Plant B,M-04,395.46505510754264
2026-06-06,Plant B,M-05,357.454329362096
2026-06-06,Plant B,M-05,402.8225165038457
2026-06-06,Plant B,M-05,476.38685821738994
2026-06-06,Plant C,M-01,490.72250667948504
2026-06-06,Plant C,M-01,601.2784970296735
2026-06-06,Plant C,M-01,431.9699332359639
2026-06-06,Plant C,M-02,377.82805720957833
2026-06-06,Plant C,M-02,604.0986594849712
2026-06-06,Plant C,M-02,401.2725688642035
2026-06-06,Plant C,M-03,862.0782425678624
2026-06-06,Plant C,M-03,901.535352798181
2026-06-06,Plant C,M-03,663.5640012805227
2026-06-06,Plant C,M-04,507.8510325040625
2026-06-06,Plant C,M-04,476.3659923369542
2026-06-06,Plant C,M-04,573.6311974443382
2026-06-06,Plant C,M-05,520.8123025879131
2026-06-06,Plant C,M-05,490.5908819485668
2026-06-06,Plant C,M-05,259.4460144947291
2026-06-07,Plant A,M-01,579.9411004758718
2026-06-07,Plant A,M-01,498.30188345779675
2026-06-07,Plant A,M-01,378.2103577841942
2026-06-07,Plant A,M-02,406.78774212525235
2026-06-07,Plant A,M-02,391.9618553670147
2026-06-07,Plant A,M-02,523.8317758885976
2026-06-07,Plant A,M-03,841.5274864839812
2026-06-07,Plant A,M-03,736.6263694368364
2026-06-07,Plant A,M-03,672.3156002819709
2026-06-07,Plant A,M-04,407.7617049648928
2026-06-07,Plant A,M-04,544.0743287968032
2026-06-07,Plant A,M-04,416.520540687213
2026-06-07,Plant A,M-05,527.3015689783367
2026-06-07,Plant A,M-05,377.7394656446368
2026-06-07,Plant A,M-05,412.4392274032438
2026-06-07,Plant B,M-01,679.9583063752845
2026-06-07,Plant B,M-01,501.6152393698116
2026-06-07,Plant B,M-01,329.3287839844548
2026-06-07,Plant B,M-02,397.9673016543207
2026-06-07,Plant B,M-02,467.6686213142074
2026-06-07,Plant B,M-02,579.7995382005647
2026-06-07,Plant B,M-03,672.924818921001
2026-06-07,Plant B,M-03,406.42211064231395
2026-06-07,Plant B,M-03,794.9565996893397
2026-06-07,Plant B,M-04,355.2600021712587
2026-06-07,Plant B,M-04,518.2886815225106
2026-06-07,Plant B,M-04,263.3608542680877
2026-06-07,Plant B,M-05,459.80922301907356
2026-06-07,Plant B,M-05,364.51085509332444
2026-06-07,Plant B,M-05,466.26615890690215
2026-06-07,Plant C,M-01,657.7131658530006
2026-06-07,Plant C,M-01,534.0557292399197
2026-06-07,Plant C,M-01,413.0913419895119
2026-06-07,Plant C,M-02,434.7560921268768
2026-06-07,Plant C,M-02,547.8535958652681
2026-06-07,Plant C,M-02,517.2038419791735
2026-06-07,Plant C,M-03,684.9149322771499
2026-06-07,Plant C,M-03,685.5957466784273
2026-06-07,Plant C,M-03,709.6065803912812
2026-06-07,Plant C,M-04,486.11513967214125
2026-06-07,Plant C,M-04,388.37657824431915
2026-06-07,Plant C,M-04,345.272652055765
2026-06-07,Plant C,M-05,455.4463215003797
2026-06-07,Plant C,M-05,500.4069345726351
2026-06-07,Plant C,M-05,533.065600792891
2026-06-08,Plant A,M-01,525.1724589112995
2026-06-08,Plant A,M-01,422.78887107865216
2026-06-08,Plant A,M-01,480.47266017932776
2026-06-08,Plant A,M-02,611.6389636972137
2026-06-08,Plant A,M-02,364.11876102178263
2026-06-08,Plant A,M-02,302.9275636707062
2026-06-08,Plant A,M-03,822.7652920856294
2026-06-08,Plant A,M-03,696.967008425722
2026-06-08,Plant A,M-03,469.79922812474484
2026-06-08,Plant A,M-04,441.7417335061143
2026-06-08,Plant A,M-04,408.3389079701562
2026-06-08,Plant A,M-04,409.23172238521664
2026-06-08,Plant A,M-05,574.9474111869164
2026-06-08,Plant A,M-05,473.0328496488848
2026-06-08,Plant A,M-05,363.71767223784497
2026-06-08,Plant B,M-01,524.1544492793877
2026-06-08,Plant B,M-01,551.1034895597293
2026-06-08,Plant B,M-01,369.72994217225767
2026-06-08,Plant B,M-02,526.4827629206004
2026-06-08,Plant B,M-02,428.21778558305914
2026-06-08,Plant B,M-02,316.21248382045206
2026-06-08,Plant B,M-03,842.8329688004455
2026-06-08,Plant B,M-03,740.4046917607232
2026-06-08,Plant B,M-03,586.8110682773623
2026-06-08,Plant B,M-04,589.3234833942684
2026-06-08,Plant B,M-04,196.08922309186974
2026-06-08,Plant B,M-04,292.3481106336474
2026-06-08,Plant B,M-05,519.9943722474493
2026-06-08,Plant B,M-05,415.9217145624385
2026-06-08,Plant B,M-05,438.5977259973241
2026-06-08,Plant C,M-01,335.57451632942133
2026-06-08,Plant C,M-01,484.27960519447237
2026-06-08,Plant C,M-01,404.37372722093016
2026-06-08,Plant C,M-02,344.1789728571935
2026-06-08,Plant C,M-02,378.2133148656548
2026-06-08,Plant C,M-02,382.7587597571061
2026-06-08,Plant C,M-03,702.0970170688132
2026-06-08,Plant C,M-03,658.4449841629738
2026-06-08,Plant C,M-03,676.6417106084375
2026-06-08,Plant C,M-04,559.0467682263419
2026-06-08,Plant C,M-04,417.5280546303375
2026-06-08,Plant C,M-04,393.76644094984425
2026-06-08,Plant C,M-05,550.4852883200159
2026-06-08,Plant C,M-05,513.0392741382456
2026-06-08,Plant C,M-05,362.23983571740945
2026-06-09,Plant A,M-01,463.0455508484487
2026-06-09,Plant A,M-01,378.8610868040694
2026-06-09,Plant A,M-01,328.4805344305243
2026-06-09,Plant A,M-02,456.8908409430339
2026-06-09,Plant A,M-02,586.0167592950198
2026-06-09,Plant A,M-02,365.165386454505
2026-06-09,Plant A,M-03,748.1649517507856
2026-06-09,Plant A,M-03,721.07711194315
2026-06-09,Plant A,M-03,524.7848214989748
2026-06-09,Plant A,M-04,480.56373838037354
2026-06-09,Plant A,M-04,566.6029247835918
2026-06-09,Plant A,M-04,406.40553541286016
2026-06-09,Plant A,M-05,605.7695148245549
2026-06-09,Plant A,M-05,573.0914949161132
2026-06-09,Plant A,M-05,420.5294642844311
2026-06-09,Plant B,M-01,537.0594991257359
2026-06-09,Plant B,M-01,585.8968828483827
2026-06-09,Plant B,M-01,364.5460261670029
2026-06-09,Plant B,M-02,472.1467253775596
2026-06-09,Plant B,M-02,374.6338791857568
2026-06-09,Plant B,M-02,426.6439748520069
2026-06-09,Plant B,M-03,771.1450130732337
2026-06-09,Plant B,M-03,669.5810991773078
2026-06-09,Plant B,M-03,449.3090141229875
2026-06-09,Plant B,M-04,356.86210112382685
2026-06-09,Plant B,M-04,386.61147373137504
2026-06-09,Plant B,M-04,461.63509475115484
2026-06-09,Plant B,M-05,506.0181344273933
2026-06-09,Plant B,M-05,481.22444338286846
2026-06-09,Plant B,M-05,341.37145428572734
2026-06-09,Plant C,M-01,563.7127064867097
2026-06-09,Plant C,M-01,602.5224572431075
2026-06-09,Plant C,M-01,488.4379818887861
2026-06-09,Plant C,M-02,478.29600843485724
2026-06-09,Plant C,M-02,600.2722576701337
2026-06-09,Plant C,M-02,395.1142247524117
2026-06-09,Plant C,M-03,754.0407190127756
2026-06-09,Plant C,M-03,790.5984685901979
2026-06-09,Plant C,M-03,883.2850518683074
2026-06-09,Plant C,M-04,638.8837956640787
2026-06-09,Plant C,M-04,472.0374612648279
2026-06-09,Plant C,M-04,545.7938865714821
2026-06-09,Plant C,M-05,541.9206912280985
2026-06-09,Plant C,M-05,432.0141739906818
2026-06-09,Plant C,M-05,407.5115598071101
2026-06-10,Plant A,M-01,466.6102467552552
2026-06-10,Plant A,M-01,312.6708953172196
2026-06-10,Plant A,M-01,374.87820226445996
2026-06-10,Plant A,M-02,508.2282196497596
2026-06-10,Plant A,M-02,496.74532582190244
2026-06-10,Plant A,M-02,322.2782026130974
2026-06-10,Plant A,M-03,978.5436902143708
2026-06-10,Plant A,M-03,732.9163238248351
2026-06-10,Plant A,M-03,594.6964654933925
2026-06-10,Plant A,M-04,406.2672347307936
2026-06-10,Plant A,M-04,575.5447129763432
2026-06-10,Plant A,M-04,372.1678600693867
2026-06-10,Plant A,M-05,388.59697838614363
2026-06-10,Plant A,M-05,536.6885865406232
2026-06-10,Plant A,M-05,332.5313228819773
2026-06-10,Plant B,M-01,373.8421893971193
2026-06-10,Plant B,M-01,672.3590970713528
2026-06-10,Plant B,M-01,281.3234663003891
2026-06-10,Plant B,M-02,409.90654464326053
2026-06-10,Plant B,M-02,514.2706050370623
2026-06-10,Plant B,M-02,414.91555603570725
2026-06-10,Plant B,M-03,905.6938384538889
2026-06-10,Plant B,M-03,735.7303849552018
2026-06-10,Plant B,M-03,578.3813920976712
2026-06-10,Plant B,M-04,364.0644185718398
2026-06-10,Plant B,M-04,591.6585966851911
2026-06-10,Plant B,M-04,303.9540708131843
2026-06-10,Plant B,M-05,466.6231700533303
2026-06-10,Plant B,M-05,512.1998844972239
2026-06-10,Plant B,M-05,426.90501889564433
2026-06-10,Plant C,M-01,401.31212773313257
2026-06-10,Plant C,M-01,453.3959651107284
2026-06-10,Plant C,M-01,599.8892524697186
2026-06-10,Plant C,M-02,438.71078156943435
2026-06-10,Plant C,M-02,604.6303404153344
2026-06-10,Plant C,M-02,417.90343378630257
2026-06-10,Plant C,M-03,660.2141121332522
2026-06-10,Plant C,M-03,676.8502890604818
2026-06-10,Plant C,M-03,784.3492654095991
2026-06-10,Plant C,M-04,560.2031121456058
2026-06-10,Plant C,M-04,439.79885705722296
2026-06-10,Plant C,M-04,303.01658223056
2026-06-10,Plant C,M-05,493.0398015048506
2026-06-10,Plant C,M-05,413.6358676220111
2026-06-10,Plant C,M-05,306.8072137922389
2026-06-11,Plant A,M-01,703.0578313106607
2026-06-11,Plant A,M-01,482.32924793214625
2026-06-11,Plant A,M-01,480.28630376969454
2026-06-11,Plant A,M-02,552.900912571514
2026-06-11,Plant A,M-02,613.2760238322902
2026-06-11,Plant A,M-02,305.49077253061756
2026-06-11,Plant A,M-03,947.6619635062918
2026-06-11,Plant A,M-03,658.5289839481804
2026-06-11,Plant A,M-03,762.0056939906842
2026-06-11,Plant A,M-04,500.7295712101827
2026-06-11,Plant A,M-04,480.94419194963507
2026-06-11,Plant A,M-04,541.3526964913063
2026-06-11,Plant A,M-05,557.2462799652653
2026-06-11,Plant A,M-05,309.8350421325106
2026-06-11,Plant A,M-05,341.915185451249
2026-06-11,Plant B,M-01,563.2880957659896
2026-06-11,Plant B,M-01,480.15764204083956
2026-06-11,Plant B,M-01,421.5592111970988
2026-06-11,Plant B,M-02,512.636690533924
2026-06-11,Plant B,M-02,442.94232206666544
2026-06-11,Plant B,M-02,378.70059696566875
2026-06-11,Plant B,M-03,640.3191187977452
2026-06-11,Plant B,M-03,869.3708858183734
2026-06-11,Plant B,M-03,738.5791297676826
2026-06-11,Plant B,M-04,527.1553727490041
2026-06-11,Plant B,M-04,557.8646420954469
2026-06-11,Plant B,M-04,377.5890832709
2026-06-11,Plant B,M-05,511.41527135975457
2026-06-11,Plant B,M-05,507.86334471095745
2026-06-11,Plant B,M-05,499.9635961226255
2026-06-11,Plant C,M-01,580.8131429509716
2026-06-11,Plant C,M-01,444.15401797325904
2026-06-11,Plant C,M-01,414.64260979413103
2026-06-11,Plant C,M-02,624.5175446839633
2026-06-11,Plant C,M-02,475.0176718474567
